link_id,from_id,to_id,is_connector,funcclass,lanes,speed,length
2:443871;2:443857,2:443871,2:443857,f,5,1,70,98.0891780022434
2:3709812;20656:2830940,2:3709812,20656:2830940,f,7,,40,10.7854875180357
2:462882;2:462898,2:462882,2:462898,f,7,,30,119.350519661436
10017:22121;2:456830,10017:22121,2:456830,f,7,,30,22.3534942510197
20656:2872484;20656:2872472,20656:2872484,20656:2872472,f,7,,40,45.9969800890565
20656:4404109;10082:87249,20656:4404109,10082:87249,f,5,2,70,99.8091264270054
20656:2865042;20656:2865050,20656:2865042,20656:2865050,f,7,,40,111.036586006486
20656:372758;20656:2825420,20656:372758,20656:2825420,f,7,,30,58.8253018600122
2:456312;2:456182,2:456312,2:456182,f,7,,50,47.7717645190823
2:455019;12726:148246,2:455019,12726:148246,f,7,,30,77.4216367457564
11178:5273;2:456563,11178:5273,2:456563,f,7,,50,14.3062828159147
2:454572;2:454611,2:454572,2:454611,f,7,,30,82.7915189194741
2:454054;2:454119,2:454054,2:454119,f,7,,40,110.90740248073
2:453952;2:454015,2:453952,2:454015,f,7,,50,250.205206510422
16669:27514;12726:148654,16669:27514,12726:148654,f,7,,50,113.604518749127
11179:420;11179:426,11179:420,11179:426,f,7,,30,27.1022433168312
2:459023;2:459009,2:459023,2:459009,f,7,,50,104.245349116028
11178:5782;11178:5778,11178:5782,11178:5778,f,7,,30,11.1756224430699
2:455222;2:455248,2:455222,2:455248,f,7,,40,164.776171335621
2:3710977;2:459868,2:3710977,2:459868,f,7,,30,102.075682206952
20656:2873786;20656:2870416,20656:2873786,20656:2870416,f,7,,30,151.657506892744
20656:2883671;20656:359930,20656:2883671,20656:359930,f,7,,40,15.6184162448758
20656:2872144;2:3709674,20656:2872144,2:3709674,f,7,,30,6.88981603559121
2:457191;1:200305100,2:457191,1:200305100,f,5,1,50,57.9703734926128
2:455956;2:3709493,2:455956,2:3709493,f,7,,30,72.2532215532069
20656:851875;20656:851873,20656:851875,20656:851873,f,7,,30,237.200203533858
12727:131756;2:3707385,12727:131756,2:3707385,f,7,,70,1544.10751594755
11178:9664;2:3709607,11178:9664,2:3709607,f,7,,50,206.145192703526
20656:2864775;2:456366,20656:2864775,2:456366,f,7,,40,54.2411419311402
2:435643;2:435815,2:435643,2:435815,f,5,1,70,749.323621144076
12727:130670;2:463589,12727:130670,2:463589,f,4,2,70,790.7551156261
12732:30971;2:3708900,12732:30971,2:3708900,f,3,2,60,75.8135583204083
2:3709139;2:453769,2:3709139,2:453769,f,7,,70,2118.3716900847
20656:2887901;2:453467,20656:2887901,2:453467,f,7,,40,22.9298019543451
2:444692;2:3706188,2:444692,2:3706188,f,5,2,70,241.780430087422
2:3710794;11178:4391,2:3710794,11178:4391,f,4,2,90,294.616744135344
2:454868;2:454897,2:454868,2:454897,f,7,,30,18.4286923298866
2:462537;20656:2822642,2:462537,20656:2822642,f,7,,30,117.211195659024
2:454758;2:454788,2:454758,2:454788,f,7,,30,98.4458199470868
20656:2874524;2:453055,20656:2874524,2:453055,f,7,,40,10.592944869049
2:456873;2:3709828,2:456873,2:3709828,f,4,2,60,106.460878007064
11178:4621;10082:148596,11178:4621,10082:148596,f,0,2,80,566.81155425849
2:453386;16585:29114,2:453386,16585:29114,f,7,,70,292.444859792571
2:453766;2:3708719,2:453766,2:3708719,f,4,2,50,81.1994833129855
11178:1861;2:3708900,11178:1861,2:3708900,f,3,2,60,436.399750807773
2:455307;2:455330,2:455307,2:455330,f,7,,40,230.770721912719
20661:3910;20661:3910,20661:3910,20661:3910,f,7,,30,410.653536468062
2:453201;2:3708458,2:453201,2:3708458,f,7,,30,217.594014009679
2:456234;2:3709620,2:456234,2:3709620,f,5,1,70,183.766378920067
2:3708845;10027:775013,2:3708845,10027:775013,f,4,2,50,113.277200689476
2:457327;20656:2820208,2:457327,20656:2820208,f,7,,40,11.8736700397454
11178:5267;10027:777954,11178:5267,10027:777954,f,7,,50,58.0107859449665
20656:374896;2:3709674,20656:374896,2:3709674,f,7,,30,7.9145663183273
2:446800;2:446795,2:446800,2:446795,f,5,2,70,13.5690204144937
2:455039;2480C1260,2:455039,2480C1260,t,7,,30,100
11178:6247;2:456289,11178:6247,2:456289,f,7,,30,25.5160887277325
16585:29162;2:453646,16585:29162,2:453646,f,7,,40,19.0942752149427
11178:6687;18931:166501,11178:6687,18931:166501,f,7,,70,215.543267327416
2:455226;11158:99353,2:455226,11158:99353,f,7,,30,5.06064353598467
20656:343077;19307:19116,20656:343077,19307:19116,f,7,,40,399.771592504799
2:455439;2:455492,2:455439,2:455492,f,4,2,40,28.3780591652924
20656:359916;20656:2883675,20656:359916,20656:2883675,f,7,,40,37.6543074355579
10017:21925;2:455262,10017:21925,2:455262,f,7,,50,67.8135944896559
16594:17447;11180:996,16594:17447,11180:996,f,7,,50,65.2972711793241
2:454529;2:454617,2:454529,2:454617,f,7,,30,139.060354604059
2:3707627;20656:2826448,2:3707627,20656:2826448,f,5,,40,91.6385574373309
2:443408;1:210101300,2:443408,1:210101300,f,3,2,90,954.305920834866
2:455580;2:3709160,2:455580,2:3709160,f,7,,40,58.9417651668638
12848:2027;12848:2031,12848:2027,12848:2031,f,5,2,70,285.023683398198
16593:48494;10446:372,16593:48494,10446:372,f,0,1,110,9.22107423287303
20656:2858406;10017:23239,20656:2858406,10017:23239,f,7,,40,247.63435951046
2:3709509;20656:2836276,2:3709509,20656:2836276,f,7,,40,53.8907161299839
2:3709593;2:456145,2:3709593,2:456145,f,4,2,60,17.6820880964449
2:454188;2:454119,2:454188,2:454119,f,7,,40,393.43655390866
20656:2890012;2:454695,20656:2890012,2:454695,f,7,,40,61.1725652185563
2:463018;2:463031,2:463018,2:463031,f,4,2,80,111.887346055247
20656:2866980;20656:2866986,20656:2866980,20656:2866986,f,7,,50,37.9962525652911
2:454256;11178:7956,2:454256,11178:7956,f,7,,50,592.166553667814
12734:47861;12734:47863,12734:47861,12734:47863,f,7,,50,150.609594208656
2:454630;20656:2852036,2:454630,20656:2852036,f,7,,40,11.0553833487156
2:459563;2:459581,2:459563,2:459581,f,7,,30,93.9430046560094
11180:1100;20656:341985,11180:1100,20656:341985,f,7,,30,31.9427459370228
16594:17388;16594:17383,16594:17388,16594:17383,f,0,2,90,101.147528699613
2:462322;19328:844,2:462322,19328:844,f,7,,50,43.3708782709391
2:455712;20656:2876002,2:455712,20656:2876002,f,7,,40,97.844242778929
10082:146211;2:3707067,10082:146211,2:3707067,f,3,2,90,143.873200695953
20656:2875580;2:455677,20656:2875580,2:455677,f,7,,40,19.661636968852
10016:320106;10016:320108,10016:320106,10016:320108,f,7,,50,40.3014390654219
2:457783;2:457732,2:457783,2:457732,f,5,2,50,161.184324317047
2:457078;20656:2852855,2:457078,20656:2852855,f,7,,30,22.4448021906504
2:460138;20656:2827972,2:460138,20656:2827972,f,7,,30,4.60092479830978
2:451192;2:451172,2:451192,2:451172,f,7,,30,59.8768115806542
2:3707815;11154:13167,2:3707815,11154:13167,f,4,2,70,632.071910911163
11158:99090;2:456252,11158:99090,2:456252,f,5,2,40,69.6177406843618
2:453146;2:3708447,2:453146,2:3708447,f,7,,30,32.5985620847052
2:453282;2:453266,2:453282,2:453266,f,7,,30,64.6438022133211
2:450895;2:450896,2:450895,2:450896,f,7,,30,50.9059092247923
2:3710394;2:3710392,2:3710394,2:3710392,f,4,2,70,90.0897715048593
2:455111;2:455125,2:455111,2:455125,f,7,,30,107.591881544288
20656:2832211;2:3711090,20656:2832211,2:3711090,f,7,,30,106.243738360536
18:126;1:200404105,18:126,1:200404105,f,5,,50,26.1502455821399
2:455270;20656:2890016,2:455270,20656:2890016,f,7,,40,119.927259154647
1:200301100;2:454250,1:200301100,2:454250,f,5,2,70,23.252511842771
2:438532;2:438683,2:438532,2:438683,f,5,2,50,703.498426771058
20656:2898104;2:3709156,20656:2898104,2:3709156,f,4,2,50,173.166260925131
2:448226;2:448204,2:448226,2:448204,f,5,2,70,48.7257258741893
16591:14158;1:200307805,16591:14158,1:200307805,f,0,1,80,49.5449537535319
2:462416;2:462415,2:462416,2:462415,f,7,,30,90.3275407322369
11178:6956;11178:6954,11178:6956,11178:6954,f,7,,50,28.2573662074736
16591:14145;2:456910,16591:14145,2:456910,f,7,,30,167.325841090124
10082:124338;1:200303016,10082:124338,1:200303016,f,1,1,110,215.823886131806
20656:2869652;20656:343421,20656:2869652,20656:343421,f,7,,40,7.8665474642006
20656:376259;20656:376257,20656:376259,20656:376257,f,7,,30,13.6891339755617
10027:795265;2:3711924,10027:795265,2:3711924,f,4,2,70,611.871020503343
19328:974;19328:972,19328:974,19328:972,f,7,,30,66.8265460793166
20656:2883472;20656:2892975,20656:2883472,20656:2892975,f,5,,50,311.400434443861
12734:48071;12734:48073,12734:48071,12734:48073,f,0,2,80,44.0960776704108
20656:2874892;20656:2874812,20656:2874892,20656:2874812,f,7,,30,117.060467741572
1:200307301;2:453661,1:200307301,2:453661,f,3,2,60,25.0467831865624
2:3709338;2:3709300,2:3709338,2:3709300,f,7,,40,109.688110244365
2:3709174;20656:374644,2:3709174,20656:374644,f,7,,30,57.8488333258574
11180:1323;11180:1331,11180:1323,11180:1331,f,7,,50,72.2960550962406
16593:48401;16593:48403,16593:48401,16593:48403,f,1,2,70,7.43283620164665
2:3707527;2:3707616,2:3707527,2:3707616,f,7,,30,81.0809965034991
2:453853;2:453780,2:453853,2:453780,f,7,,70,451.545452833216
2:3708985;2:454635,2:3708985,2:454635,f,7,,30,78.3718601993884
11178:2798;11178:2794,11178:2798,11178:2794,f,7,,50,130.223006521213
2:458031;2:458037,2:458031,2:458037,f,4,2,90,19.7284657027695
2:3710233;2:457841,2:3710233,2:457841,f,4,2,80,148.785219078544
2:459757;20656:2866502,2:459757,20656:2866502,f,7,,30,66.5969353054429
2:456641;2:456735,2:456641,2:456735,f,7,,30,266.522709727912
2:462528;2:462507,2:462528,2:462507,f,7,,30,51.8093181447219
2:3709500;2:456182,2:3709500,2:456182,f,7,,50,76.3998779653533
2:456897;2:3709834,2:456897,2:3709834,f,7,,50,107.150302238476
20656:2852881;12732:25990,20656:2852881,12732:25990,f,7,,40,9.72259805812645
2:456053;2:456023,2:456053,2:456023,f,7,,30,87.7547768360236
2:462651;20656:341349,2:462651,20656:341349,f,5,,30,12.7854681963635
12732:30975;12732:30971,12732:30975,12732:30971,f,3,2,60,58.2584177478528
20656:2827394;2:459890,20656:2827394,2:459890,f,7,,50,6.44672513760419
12734:29810;2:454116,12734:29810,2:454116,f,4,2,50,140.46683937645
2:455638;2:3709416,2:455638,2:3709416,f,7,,50,79.8260646195034
2:456979;2:456952,2:456979,2:456952,f,7,,70,113.133522257462
2:3709211;2:455130,2:3709211,2:455130,f,7,,30,187.899148250211
2:3709041;20656:2890008,2:3709041,20656:2890008,f,7,,40,160.051000910747
20656:2836448;2:3709580,20656:2836448,2:3709580,f,7,,50,8.8657495451452
11158:99204;11178:2333,11158:99204,11178:2333,f,7,,30,50.8521572605855
2:461195;2:461215,2:461195,2:461215,f,4,2,70,113.469768508184
20656:771340;20656:2868885,20656:771340,20656:2868885,f,7,,50,29.9418026553705
12727:131087;2:457702,12727:131087,2:457702,f,5,2,50,15.7749551508006
2:456783;20656:2830956,2:456783,20656:2830956,f,7,,40,207.378370860457
2:456563;2:3709698,2:456563,2:3709698,f,7,,50,55.149831770463
2:454359;11178:7415,2:454359,11178:7415,f,4,2,50,13.0064333700407
2:3708226;2:3708308,2:3708226,2:3708308,f,4,2,70,457.79576161232
2:453987;2:454010,2:453987,2:454010,f,7,,40,61.510171716458
1:210301400;2:441768,1:210301400,2:441768,f,5,1,70,1044.5425882278
2:3708467;2:3708461,2:3708467,2:3708461,f,7,,30,30.9043150548576
2:458191;2:458244,2:458191,2:458244,f,4,2,80,460.343594501024
10027:770689;12727:130625,10027:770689,12727:130625,f,3,2,40,29.1634016362193
2:455016;10027:775904,2:455016,10027:775904,f,7,,30,66.1736256434248
2:445959;2:445879,2:445959,2:445879,f,3,2,90,411.129266652409
2:455817;2:455826,2:455817,2:455826,f,5,1,70,19.2337962784512
1:200305600;12734:29803,1:200305600,12734:29803,f,0,2,80,123.732021634229
2:450744;10082:87256,2:450744,10082:87256,f,5,2,70,96.9522376900371
10082:122319;20656:2893398,10082:122319,20656:2893398,f,3,2,40,88.737530247031
10747:2146;10747:2152,10747:2146,10747:2152,f,1,1,70,72.6860293212106
11178:5184;2:455771,11178:5184,2:455771,f,7,,30,348.62506958444
2:3711164;2:460637,2:3711164,2:460637,f,7,,50,114.194921470575
19328:783;19328:785,19328:783,19328:785,f,5,,70,30.3679020136312
2:455391;20656:2831600,2:455391,20656:2831600,f,7,,30,107.926938954033
16593:46406;16593:46383,16593:46406,16593:46383,f,7,,70,216.980025036464
20656:2856080;20656:2856092,20656:2856080,20656:2856092,f,7,,30,56.347437605422
11178:1623;2:454888,11178:1623,2:454888,f,3,1,60,7.55483249273474
2:3711290;20656:2823828,2:3711290,20656:2823828,f,7,,30,28.7192994689356
11180:1268;11180:1266,11180:1268,11180:1266,f,7,,30,24.6616814057337
2:454573;11178:5943,2:454573,11178:5943,f,7,,30,78.2370718836511
2:450441;2:450440,2:450441,2:450440,f,5,2,70,22.1392817860145
16594:23144;16594:23173,16594:23144,16594:23173,f,3,2,60,36.9962012371292
2:455526;20656:2831626,2:455526,20656:2831626,f,7,,30,11.2427258707004
20656:2887987;20656:343437,20656:2887987,20656:343437,f,7,,40,251.732133021253
12734:112022;12734:214731,12734:112022,12734:214731,f,5,2,70,119.745483403785
2:455796;2:455837,2:455796,2:455837,f,4,2,50,196.1564545179
2:439407;2:439498,2:439407,2:439498,f,3,2,90,341.301164596794
20656:2830942;2:456744,20656:2830942,2:456744,f,7,,40,11.1846112603725
11178:5930;2:454501,11178:5930,2:454501,f,7,,50,99.1051577784927
2:454258;2:454193,2:454258,2:454193,f,7,,40,239.254502858157
2:436186;2:436154,2:436186,2:436154,f,3,2,70,129.837298454378
20656:343089;20656:343087,20656:343089,20656:343087,f,4,1,70,80.4939435485526
11158:99156;20656:2861441,11158:99156,20656:2861441,f,7,,40,97.2081560660894
2:3708808;2:454296,2:3708808,2:454296,f,4,2,50,47.7563311950224
11179:369;11179:371,11179:369,11179:371,f,7,,30,97.3892136924825
12847:2454;1:210104500,12847:2454,1:210104500,f,5,2,40,27.0598725031264
10082:124369;2:455419,10082:124369,2:455419,f,3,2,40,20.7341866011962
10019:72470;10019:72472,10019:72470,10019:72472,f,7,,30,13.7763506778021
10017:23239;20656:2858406,10017:23239,20656:2858406,f,7,,40,247.63435951046
2:452030;2:3707988,2:452030,2:3707988,f,7,,40,151.808577274051
16665:9751;2:455301,16665:9751,2:455301,f,3,2,40,7.13834532643196
20656:2660991;20656:2660995,20656:2660991,20656:2660995,f,7,,50,87.4819408660067
2:3705303;2:437611,2:3705303,2:437611,f,3,2,80,366.513080247873
2:3709793;2:456728,2:3709793,2:456728,f,7,,30,80.7917558275811
20656:2888169;2:455489,20656:2888169,2:455489,f,7,,40,83.7457613549562
20656:2878921;20656:2878927,20656:2878921,20656:2878927,f,7,,50,21.5102253556317
1:200302500;2:458768,1:200302500,2:458768,f,5,2,70,655.529055268094
20656:340944;20656:2870808,20656:340944,20656:2870808,f,7,,50,396.559544355392
2:3708416;11178:7388,2:3708416,11178:7388,f,4,2,50,70.1909586413426
10017:22739;11178:9338,10017:22739,11178:9338,f,7,,30,31.8644643119029
11154:89061;11154:89057,11154:89061,11154:89057,f,4,1,70,95.4814714871616
2:3709828;2:457017,2:3709828,2:457017,f,4,2,80,440.541632220107
2:460730;10017:21019,2:460730,10017:21019,f,7,,50,48.8849702712675
2:3710900;2:459739,2:3710900,2:459739,f,7,,30,11.5530974201365
11178:5108;2:3709884,11178:5108,2:3709884,f,7,,30,23.9460220288138
19308:7568;2:3711164,19308:7568,2:3711164,f,7,,50,81.4000146006349
2:3708743;2:3708642,2:3708743,2:3708642,f,7,,50,13.2980613620421
2:453039;10027:773781,2:453039,10027:773781,f,7,,50,38.8868518195416
2:3710970;16592:21134,2:3710970,16592:21134,f,7,,40,59.5553133326085
20656:2888169;2:455548,20656:2888169,2:455548,f,7,,40,4.2364933615401
2:455148;20656:2867326,2:455148,20656:2867326,f,7,,30,10.000808217614
2:3711679;2:3711711,2:3711679,2:3711711,f,7,,30,141.321893010063
2:456118;2:456073,2:456118,2:456073,f,5,2,50,47.3621871712996
2:3711178;11180:1118,2:3711178,11180:1118,f,7,,30,71.1044173140969
2:455248;2:455194,2:455248,2:455194,f,7,,40,101.439962958957
11178:9729;2:455898,11178:9729,2:455898,f,7,,30,144.704617084821
2:3709125;20656:2851555,2:3709125,20656:2851555,f,7,,30,258.229840179046
2:456135;11178:2335,2:456135,11178:2335,f,7,,30,21.2277802889173
2:3708257;12727:131104,2:3708257,12727:131104,f,3,2,80,822.261404187707
2:454381;2:3709023,2:454381,2:3709023,f,7,,30,175.818192944909
2:437696;2:438097,2:437696,2:438097,f,7,,70,1548.90410414198
11180:1327;11180:1319,11180:1327,11180:1319,f,7,,50,108.610726542482
10017:23015;10017:23017,10017:23015,10017:23017,f,7,,50,19.2017192370495
2:443261;2:443260,2:443261,2:443260,f,5,1,50,38.8547278075776
2:3708232;2:452786,2:3708232,2:452786,f,4,2,70,359.202008436729
2:461156;18931:171541,2:461156,18931:171541,f,4,2,70,5.47221097912272
2:453323;2:3708303,2:453323,2:3708303,f,4,2,70,658.767465647017
20656:2859018;2:455761,20656:2859018,2:455761,f,7,,30,13.6959104036174
2:3708360;2:452999,2:3708360,2:452999,f,7,,30,299.279100588069
2:454949;11178:6378,2:454949,11178:6378,f,7,,40,16.5534017414695
16589:8209;16589:8205,16589:8209,16589:8205,f,0,2,60,214.670760224271
2:458098;12724:306735,2:458098,12724:306735,f,4,2,70,74.3363847779502
2:461215;2:461195,2:461215,2:461195,f,4,2,70,113.469768508184
2:3709491;10082:114864,2:3709491,10082:114864,f,4,1,70,94.807327747829
2:3708383;2:452918,2:3708383,2:452918,f,4,2,70,80.1200120298864
16665:9782;11178:3502,16665:9782,11178:3502,f,7,,30,29.2654931617754
2:454344;2:454189,2:454344,2:454189,f,7,,40,258.328314635086
2:3709004;20656:409546,2:3709004,20656:409546,f,7,,40,12.0482032121564
16593:48233;12727:131116,16593:48233,12727:131116,f,1,1,70,44.9214077254277
16591:14188;2:456835,16591:14188,2:456835,f,7,,40,238.727186145519
2:462480;2:462462,2:462480,2:462462,f,7,,30,93.2491345840554
2:443257;2:443166,2:443257,2:443166,f,5,1,50,684.343496288399
16594:23173;12726:148608,16594:23173,12726:148608,f,7,,40,10.5503394203206
12725:248746;20656:2888081,12725:248746,20656:2888081,f,7,,40,16.0089240116934
11178:9375;10017:22994,11178:9375,10017:22994,f,7,,30,108.841529210618
2:3708642;20656:2878989,2:3708642,20656:2878989,f,7,,50,324.826202162986
2:3710940;2:459709,2:3710940,2:459709,f,7,,30,175.685340415808
2:443151;2:442328,2:443151,2:442328,f,7,,70,1024.63473081257
2:461904;2:3711519,2:461904,2:3711519,f,7,,50,173.84288603716
2:3710058;2:3710100,2:3710058,2:3710100,f,4,2,70,479.432199993434
2:459786;2:459690,2:459786,2:459690,f,7,,30,342.858461083478
11158:99298;2:455759,11158:99298,2:455759,f,7,,40,110.738869299305
16585:28623;10747:2084,16585:28623,10747:2084,f,5,2,70,692.355932981185
2:460066;2:3711091,2:460066,2:3711091,f,7,,70,937.099573735678
2:459197;2:459135,2:459197,2:459135,f,5,2,70,253.529303786508
16587:25065;16587:25041,16587:25065,16587:25041,f,7,,50,83.5854214480297
20656:2888885;2:3708913,20656:2888885,2:3708913,f,7,,50,15.9425678611656
2:453952;2:453985,2:453952,2:453985,f,7,,50,24.7082228420402
2:459858;2:459861,2:459858,2:459861,f,7,,30,157.78907743227
11178:8788;2:454661,11178:8788,2:454661,f,7,,50,30.1568158297571
11178:5259;11178:5256,11178:5259,11178:5256,f,7,,50,198.478073143275
20656:340925;20656:340919,20656:340925,20656:340919,f,7,,50,47.2047949841072
20656:2860697;20656:2860695,20656:2860697,20656:2860695,f,7,,30,185.340578807079
2:462894;2:462895,2:462894,2:462895,f,7,,30,19.150100747295
2:455197;2:455204,2:455197,2:455204,f,7,,30,92.4826823140803
20656:2888085;20656:2888051,20656:2888085,20656:2888051,f,7,,40,286.73236998855
20656:366916;2:455223,20656:366916,2:455223,f,4,2,40,264.345851083258
2:454572;2480C1330,2:454572,2480C1330,t,7,,30,100
2:454561;2:454445,2:454561,2:454445,f,7,,30,174.466099950092
2:461584;2:461564,2:461584,2:461564,f,7,,50,72.8657160298726
2:460000;2:3711013,2:460000,2:3711013,f,5,2,70,279.639846351816
2:448103;2:448294,2:448103,2:448294,f,3,2,90,337.973544272363
2:450276;2:450208,2:450276,2:450208,f,7,,70,58.6216374611086
10082:102080;11158:99187,10082:102080,11158:99187,f,3,2,60,121.20636021274
2:454633;11178:4182,2:454633,11178:4182,f,7,,40,94.6204745044178
2:455936;2:3709528,2:455936,2:3709528,f,7,,40,21.8673049116261
20656:2888584;20656:2888574,20656:2888584,20656:2888574,f,7,,50,32.2539051277282
2:459679;2:459686,2:459679,2:459686,f,5,,40,140.76046465669
